,sentence,label
1077,Where can download clear movies. Dvd copies.,0
1078,"Yep, by the pretty sculpture",0
1079,Convey my regards to him,0
1080,Me too watching surya movie only. . .after 6 pm vijay movie POKKIRI,0
1081,You tell what happen dont behave like this to me. Ok no need to say,0
1082,Can u get pic msgs to your phone?,0
1083,Send to someone else :-),0
1084,Wat makes some people dearer is not just de happiness dat u feel when u meet them but de pain u feel when u miss dem!!!,0
1085,For me the love should start with attraction.i should feel that I need her every time around me.she should be the first thing which comes in my thoughts.I would start the day and end it with her.she should be there every time I dream.love will be then when my every breath has her name.my life should happen around her.my life will be named to her.I would cry for her.will give all my happiness and take all her sorrows.I will be ready to fight with anyone for her.I will be in love when I will be doing the craziest things for her.love will be when I don't have to proove anyone that my girl is the most beautiful lady on the whole planet.I will always be singing praises for her.love will be when I start up making chicken curry and end up makiing sambar.life will be the most beautiful then.will get every morning and thank god for the day because she is with me.I would like to say a lot..will tell later..,0
1086,"FR'NDSHIP is like a needle of a clock. Though V r in d same clock, V r nt able 2 met. Evn if V meet,itz only 4few seconds. Bt V alwys stay conected. Gud 9t;-)",0
1087,I don't think he has spatula hands!,0
1088,You can never do NOTHING,0
1089,You are awarded a SiPix Digital Camera! call 09061221061 from landline. Delivery within 28days. T Cs Box177. M221BP. 2yr warranty. 150ppm. 16 . p p£3.99,1
1090,Goodmorning today i am late for  &lt;DECIMAL&gt; min.,0
1091,WIN URGENT! Your mobile number has been awarded with a £2000 prize GUARANTEED call 09061790121 from land line. claim 3030 valid 12hrs only 150ppm,1
1092,Please da call me any mistake from my side sorry da. Pls da goto doctor.,0
1093,Where r we meeting?,0
1094,"Well the weather in cali's great. But its complexities are great. You need a car to move freely, its taxes are outrageous. But all in all its a great place. The sad part is i missing home.",0
1095,Now only i reached home. . . I am very tired now. . I will come tomorro,0
1096,Ryder unsold.now gibbs.,0
1097,Dear Subscriber ur draw 4 £100 gift voucher will b entered on receipt of a correct ans. When was Elvis Presleys Birthday? TXT answer to 80062,1
1098,Don't fret. I'll buy the ovulation test strips and send them to you. You wont get them til like march. Can you send me your postal address.u'll be alright.Okay.,0
1099,NO GIFTS!! You trying to get me to throw myself off a cliff or something?,0
1100,Been up to ne thing interesting. Did you have a good birthday? When are u wrking nxt? I started uni today.,0
1101,You busy or can I come by at some point and figure out what we're doing tomorrow,0
1102,"Yeah go on then, bored and depressed sittin waitin for phone to ring... Hope the wind drops though, scary",0
1103,Black shirt n blue jeans... I thk i c ü...,0
1104,Aiyah sorry lor... I watch tv watch until i forgot 2 check my phone.,0
1105,Message Important information for O2 user. Today is your lucky day! 2 find out why log onto http://www.urawinner.com there is a fantastic surprise awaiting you,1
1106,on hen night. Going with a swing,0
1107,"Good afternoon, my love. How goes your day ? What are you up to ? I woke early and am online waiting for you ... Hmmm ... Italian boy is online I see . *grins*",0
1108,From someone not to smoke when every time I've smoked in the last two weeks is because of you calling or texting me that you wanted to smoke,0
1109,No you'll just get a headache trying to figure it out. U can trust me to do the math. I promise. O:-),0
1110,S s..first time..dhoni rocks...,0
1111,Ok ill tell the company,0
1112,"Awesome, think we can get an 8th at usf some time tonight?",0
1113,So that means you still think of teju,0
1114,"No I'm good for the movie, is it ok if I leave in an hourish?",0
1115,No no:)this is kallis home ground.amla home town is durban:),0
1116,So lets make it saturday or monday as per convenience.,0
1117,Hey... What time is your driving on fri? We go for evaluation on fri?,0
1118,"449050000301 You have won a £2,000 price! To claim, call 09050000301.",1
1119,I'm going 4 lunch now wif my family then aft dat i go str 2 orchard lor.,0
1120,"Bored of speed dating? Try SPEEDCHAT, txt SPEEDCHAT to 80155, if you don't like em txt SWAP and get a new chatter! Chat80155 POBox36504W45WQ 150p/msg rcd 16",1
1121,Cancel cheyyamo?and get some money back?,0
1122,Do you want 750 anytime any network mins 150 text and a NEW video phone for only five pounds per week call 08000776320 now or reply for delivery Tomorrow,1
1123,Ok.ok ok..then..whats ur todays plan,0
1124,Good morning princess! How are you?,0
1125,Aiyar sorry lor forgot 2 tell u...,0
1126,For taking part in our mobile survey yesterday! You can now have 500 texts 2 use however you wish. 2 get txts just send TXT to 80160 T&C www.txt43.com 1.50p,1
1127,Not tonight mate. Catching up on some sleep. This is my new number by the way.,0
1128,"Height of ""Oh shit....!!"" situation: A guy throws a luv letter on a gal but falls on her brothers head whos a gay,.;-):-D",0
1129,Ur HMV Quiz cash-balance is currently £500 - to maximize ur cash-in now send HMV1 to 86688 only 150p/msg,1
1130,"So check your errors and if you had difficulties, do correction.",0
1131,Howz pain?hope u r fine..,0
1132,"Sorry, I'll call later",0
1133,Good morning princess! How are you?,0
1134,"As I entered my cabin my PA said, '' Happy B'day Boss !!''. I felt special. She askd me 4 lunch. After lunch she invited me to her apartment. We went there.",0
1135,U wake up already? Thanx 4 e tau sar piah it's quite nice.,0
1136,K do I need a login or anything,0
1137,Dont forget you can place as many FREE Requests with 1stchoice.co.uk as you wish. For more Information call 08707808226.,1
1138,LOL ... No just was busy,0
1139,What * u wearing?,0
1140,Message:some text missing* Sender:Name Missing* *Number Missing *Sent:Date missing *Missing U a lot thats y everything is missing sent via fullonsms.com,0
1141,Oh:)as usual vijay film or its different?,0
1142,I don't know u and u don't know me. Send CHAT to 86688 now and let's find each other! Only 150p/Msg rcvd. HG/Suite342/2Lands/Row/W1J6HL LDN. 18 years or over.,1
1143,Have you had a good day? Mine was really busy are you up to much tomorrow night?,0
1144,And is there a way you can send shade's stuff to her. And she has been wonderful too.,0
1145,Really... I tot ur paper ended long ago... But wat u copied jus now got use? U happy lar... I still haf 2 study :-(,0
1146,"Thank you, winner notified by sms. Good Luck! No future marketing reply STOP to 84122 customer services 08450542832",1
1147,Babe ? I lost you ... :-(,0
1148,Ok... Help me ask if she's working tmr a not?,0
1149,I'm not driving... Raining! Then i'll get caught at e mrt station lor.,0
1150,Not a drop in the tank,0
1151,(That said can you text him one more time?),0
1152,"Sorry, I'll call later",0
1153,Ok i go change also...,0
1154,1000's of girls many local 2 u who r virgins 2 this & r ready 2 4fil ur every sexual need. Can u 4fil theirs? text CUTE to 69911(£1.50p. m),1
1155,Did u find a sitter for kaitlyn? I was sick and slept all day yesterday.,0
1156,"Sorry man, accidentally left my phone on silent last night and didn't check it til I got up",0
1157,Hey.. Something came up last min.. Think i wun be signing up tmr.. Hee,0
1158,He's an adult and would learn from the experience. There's no real danger. I just dont like peeps using drugs they dont need. But no comment,0
1159,Hey! There's veggie pizza... :/,0
1160,Yun buying... But school got offer 2000 plus only...,0
1161,You sure your neighbors didnt pick it up,0
1162,K. I will sent it again,0
1163,Free entry in 2 a wkly comp to win FA Cup final tkts 21st May 2005. Text FA to 87121 to receive entry question(std txt rate)T&C's apply 08452810075over18's,1
1164,"New Theory: Argument wins d SITUATION, but loses the PERSON. So dont argue with ur friends just.. . . . kick them &amp; say, I'm always correct.!",0
1165,Well. Im computerless. Time to make some oreo truffles,0
1166,"Haha yeah I see that now, be there in a sec",0
1167,I am not having her number sir,0
1168,Lol now I'm after that hot air balloon!,0
1169,Ok . . now i am in bus. . If i come soon i will come otherwise tomorrow,0
1170,Msgs r not time pass.They silently say that I am thinking of U right now and also making U think of me at least 4 a moment. Gd nt.swt drms @Shesil,0
1171,"Yeah, we can probably swing by once my roommate finishes up with his girl",0
1172,"Got what it takes 2 take part in the WRC Rally in Oz? U can with Lucozade Energy! Text RALLY LE to 61200 (25p), see packs or lucozade.co.uk/wrc & itcould be u!",1
1173,Happy new years melody!,0
1174,Ü dun need to pick ur gf?,0
1175,Yay! You better not have told that to 5 other girls either.,0
1176,Horrible u eat macs eat until u forgot abt me already rite... U take so long 2 reply. I thk it's more toot than b4 so b prepared. Now wat shall i eat?,0
1177,"Did he say how fantastic I am by any chance, or anything need a bigger life lift as losing the will 2 live, do you think I would be the first person 2 die from N V Q?",0
1178,Just nw i came to hme da..,0
1179,"I'm outside islands, head towards hard rock and you'll run into me",0
1180,To day class is there are no class.,0
1181,I'm in chennai velachery:),0
1182,You flippin your shit yet?,0
1183,"K give me a sec, breaking a  &lt;#&gt;  at cstore",0
1184,Am i that much bad to avoid like this?,0
1185,"Yo, you around? Just got my car back",0
1186,Annoying isn't it.,0
1187,"Goodmorning, Today i am late for  &lt;#&gt; min.",0
1188,There's no point hangin on to mr not right if he's not makin u happy,0
1189,All will come alive.better correct any good looking figure there itself..,0
1190,In that case I guess I'll see you at campus lodge,0
1191,We're done...,0
1192,Come to my home for one last time i wont do anything. Trust me.,0
1193,I was up all night too worrying about this appt. It's a shame we missed a girls night out with quizzes popcorn and you doing my hair.,0
1194,Sex up ur mobile with a FREE sexy pic of Jordan! Just text BABE to 88600. Then every wk get a sexy celeb! PocketBabe.co.uk 4 more pics. 16 £3/wk 087016248,1
1195,Ok... C ya...,0
1196,You have 1 new voicemail. Please call 08719181503,1
1197,What he said is not the matter. My mind saying some other matter is there.,0
1198,He also knows about lunch menu only da. . I know,0
1199,"Al he does is moan at me if n e thin goes wrong its my fault&al de arguments r my fault&fed up of him of himso y bother? Hav 2go, thanx.xx",0
1200,NEFT Transaction with reference number  &lt;#&gt;  for Rs. &lt;DECIMAL&gt;  has been credited to the beneficiary account on  &lt;#&gt;  at  &lt;TIME&gt; : &lt;#&gt;,0
1201,Otherwise had part time job na-tuition..,0
1202,I know she called me,0
1203,"Me also da, i feel yesterday night  wait til 2day night dear.",0
1204,Thanks for understanding. I've been trying to tell sura that.,0
1205,WIN a year supply of CDs 4 a store of ur choice worth £500 & enter our £100 Weekly draw txt MUSIC to 87066 Ts&Cs www.Ldew.com.subs16+1win150ppmx3,1
1206,The whole car appreciated the last two! Dad and are having a map reading semi argument but apart from that things are going ok. P.,0
1207,"As a SIM subscriber, you are selected to receive a Bonus! Get it delivered to your door, Txt the word OK to No: 88600 to claim. 150p/msg, EXP. 30Apr",1
1208,I need you to be in my strong arms...,0
1209,Also maaaan are you missing out,0
1210,His bday real is in april .,0
1211,Guessin you ain't gonna be here before 9?,0
1212,Ok then i will come to ur home after half an hour,0
1213,"Yo, the game almost over? Want to go to walmart soon",0
1214,"Yeah, probably but not sure. Ilol let u know, but personally I wuldnt bother, then again if ur goin to then I mite as well!!",0
1215,I'll text now! All creepy like so he won't think that we forgot,0
1216,"that would be good … I'll phone you tomo lunchtime, shall I, to organise something?",0
1217,You have 1 new voicemail. Please call 08719181513.,1
1218,"Damn, can you make it tonight or do you want to just wait til tomorrow",0
1219,K..k..i'm also fine:)when will you complete the course?,0
1220,"True. It is passable. And if you get a high score and apply for phd, you get 5years of salary. So it makes life easier.",0
